cnae_5digit,cnae_5digit_clean,cnae_class,cnae_group,cnae_division,cnae_section,cnae_class_name,survey_classification_code,survey_classification_name,source_survey,coverage_status,notes
2824-1/02,2824102,28.24-1,28.2,28,C,Fabricação de aparelhos e equipamentos de ar condicionado,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2825-9/00,2825900,28.25-9,28.2,28,C,Fabricação de máquinas e equipamentos para saneamento básico e ambiental,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2829-1/01,2829101,28.29-1,28.2,28,C,Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2829-1/99,2829199,28.29-1,28.2,28,C,Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2831-3/00,2831300,28.31-3,28.3,28,C,Fabricação de tratores agrícolas,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2832-1/00,2832100,28.32-1,28.3,28,C,Fabricação de equipamentos para irrigação agrícola,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2833-0/00,2833000,28.33-0,28.3,28,C,"Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação",28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2840-2/00,2840200,28.40-2,28.4,28,C,Fabricação de máquinas-ferramenta,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2851-8/00,2851800,28.51-8,28.5,28,C,Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2852-6/00,2852600,28.52-6,28.5,28,C,"Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo",28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2853-4/00,2853400,28.53-4,28.5,28,C,"Fabricação de tratores, exceto agrícolas",28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2854-2/00,2854200,28.54-2,28.5,28,C,"Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores",28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2861-5/00,2861500,28.61-5,28.6,28,C,"Fabricação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta",28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2862-3/00,2862300,28.62-3,28.6,28,C,"Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo",28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2863-1/00,2863100,28.63-1,28.6,28,C,Fabricação de máquinas e equipamentos para a indústria têxtil,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2864-0/00,2864000,28.64-0,28.6,28,C,"Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados",28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2865-8/00,2865800,28.65-8,28.6,28,C,"Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos",28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2866-6/00,2866600,28.66-6,28.6,28,C,Fabricação de máquinas e equipamentos para a indústria do plástico,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2869-1/00,2869100,28.69-1,28.6,28,C,Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,28,Fabricação de máquinas e equipamentos,PIA,covered,PIA (tabela 5548) — divisao 28
2910-7/01,2910701,29.10-7,29.1,29,C,"Fabricação de automóveis, camionetas e utilitários",29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2910-7/02,2910702,29.10-7,29.1,29,C,"Fabricação de automóveis, camionetas e utilitários",29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2910-7/03,2910703,29.10-7,29.1,29,C,"Fabricação de automóveis, camionetas e utilitários",29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2920-4/01,2920401,29.20-4,29.2,29,C,Fabricação de caminhões e ônibus,29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2920-4/02,2920402,29.20-4,29.2,29,C,Fabricação de caminhões e ônibus,29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2930-1/01,2930101,29.30-1,29.3,29,C,"Fabricação de cabines, carrocerias e reboques para veículos automotores",29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2930-1/02,2930102,29.30-1,29.3,29,C,"Fabricação de cabines, carrocerias e reboques para veículos automotores",29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2930-1/03,2930103,29.30-1,29.3,29,C,"Fabricação de cabines, carrocerias e reboques para veículos automotores",29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2941-7/00,2941700,29.41-7,29.4,29,C,Fabricação de peças e acessórios para o sistema motor de veículos automotores,29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2942-5/00,2942500,29.42-5,29.4,29,C,Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores,29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2943-3/00,2943300,29.43-3,29.4,29,C,Fabricação de peças e acessórios para o sistema de freios de veículos automotores,29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2944-1/00,2944100,29.44-1,29.4,29,C,Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores,29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2945-0/00,2945000,29.45-0,29.4,29,C,"Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias",29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2949-2/01,2949201,29.49-2,29.4,29,C,Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2949-2/99,2949299,29.49-2,29.4,29,C,Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
2950-6/00,2950600,29.50-6,29.5,29,C,Recondicionamento e recuperação de motores para veículos automotores,29,"Fabricação de veículos automotores, reboques e carrocerias",PIA,covered,PIA (tabela 5548) — divisao 29
3011-3/01,3011301,30.11-3,30.1,30,C,Construção de embarcações e estruturas flutuantes,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3011-3/02,3011302,30.11-3,30.1,30,C,Construção de embarcações e estruturas flutuantes,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3012-1/00,3012100,30.12-1,30.1,30,C,Construção de embarcações para esporte e lazer,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3031-8/00,3031800,30.31-8,30.3,30,C,"Fabricação de locomotivas, vagões e outros materiais rodantes",30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3032-6/00,3032600,30.32-6,30.3,30,C,Fabricação de peças e acessórios para veículos ferroviários,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3041-5/00,3041500,30.41-5,30.4,30,C,Fabricação de aeronaves,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3042-3/00,3042300,30.42-3,30.4,30,C,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves",30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3050-4/00,3050400,30.50-4,30.5,30,C,Fabricação de veículos militares de combate,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3091-1/00,3091100,30.91-1,30.9,30,C,Fabricação de motocicletas,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3092-0/00,3092000,30.92-0,30.9,30,C,Fabricação de bicicletas e triciclos não-motorizados,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3099-7/00,3099700,30.99-7,30.9,30,C,Fabricação de equipamentos de transporte não especificados anteriormente,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",PIA,covered,PIA (tabela 5548) — divisao 30
3101-2/00,3101200,31.01-2,31.0,31,C,Fabricação de móveis com predominância de madeira,31,Fabricação de móveis,PIA,covered,PIA (tabela 5548) — divisao 31
3102-1/00,3102100,31.02-1,31.0,31,C,Fabricação de móveis com predominância de metal,31,Fabricação de móveis,PIA,covered,PIA (tabela 5548) — divisao 31
3103-9/00,3103900,31.03-9,31.0,31,C,"Fabricação de móveis de outros materiais, exceto madeira e metal",31,Fabricação de móveis,PIA,covered,PIA (tabela 5548) — divisao 31
3104-7/00,3104700,31.04-7,31.0,31,C,Fabricação de colchões,31,Fabricação de móveis,PIA,covered,PIA (tabela 5548) — divisao 31
3211-6/01,3211601,32.11-6,32.1,32,C,Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3211-6/02,3211602,32.11-6,32.1,32,C,Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3211-6/03,3211603,32.11-6,32.1,32,C,Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3212-4/00,3212400,32.12-4,32.1,32,C,Fabricação de bijuterias e artefatos semelhantes,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3220-5/00,3220500,32.20-5,32.2,32,C,Fabricação de instrumentos musicais,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3230-2/00,3230200,32.30-2,32.3,32,C,Fabricação de artefatos para pesca e esporte,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3240-0/01,3240001,32.40-0,32.4,32,C,Fabricação de brinquedos e jogos recreativos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3240-0/02,3240002,32.40-0,32.4,32,C,Fabricação de brinquedos e jogos recreativos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3240-0/03,3240003,32.40-0,32.4,32,C,Fabricação de brinquedos e jogos recreativos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3240-0/99,3240099,32.40-0,32.4,32,C,Fabricação de brinquedos e jogos recreativos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3250-7/01,3250701,32.50-7,32.5,32,C,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3250-7/02,3250702,32.50-7,32.5,32,C,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3250-7/03,3250703,32.50-7,32.5,32,C,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3250-7/04,3250704,32.50-7,32.5,32,C,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3250-7/05,3250705,32.50-7,32.5,32,C,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3250-7/06,3250706,32.50-7,32.5,32,C,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3250-7/07,3250707,32.50-7,32.5,32,C,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3250-7/08,3250708,32.50-7,32.5,32,C,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3291-4/00,3291400,32.91-4,32.9,32,C,"Fabricação de escovas, pincéis e vassouras",32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3292-2/01,3292201,32.92-2,32.9,32,C,Fabricação de equipamentos e acessórios para segurança e proteção pessoal e profissional,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3292-2/02,3292202,32.92-2,32.9,32,C,Fabricação de equipamentos e acessórios para segurança e proteção pessoal e profissional,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3299-0/01,3299001,32.99-0,32.9,32,C,Fabricação de produtos diversos não especificados anteriormente,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3299-0/02,3299002,32.99-0,32.9,32,C,Fabricação de produtos diversos não especificados anteriormente,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3299-0/03,3299003,32.99-0,32.9,32,C,Fabricação de produtos diversos não especificados anteriormente,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3299-0/04,3299004,32.99-0,32.9,32,C,Fabricação de produtos diversos não especificados anteriormente,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3299-0/05,3299005,32.99-0,32.9,32,C,Fabricação de produtos diversos não especificados anteriormente,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3299-0/99,3299099,32.99-0,32.9,32,C,Fabricação de produtos diversos não especificados anteriormente,32,Fabricação de produtos diversos,PIA,covered,PIA (tabela 5548) — divisao 32
3311-2/00,3311200,33.11-2,33.1,33,C,"Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos",33,"Manutenção, reparação e instalação de máquinas e equipamentos",PIA,covered,PIA (tabela 5548) — divisao 33
3312-1/02,3312102,33.12-1,33.1,33,C,Manutenção e reparação de equipamentos eletrônicos e ópticos,33,"Manutenção, reparação e instalação de máquinas e equipamentos",PIA,covered,PIA (tabela 5548) — divisao 33
3312-1/03,3312103,33.12-1,33.1,33,C,Manutenção e reparação de equipamentos eletrônicos e ópticos,33,"Manutenção, reparação e instalação de máquinas e equipamentos",PIA,covered,PIA (tabela 5548) — divisao 33
3312-1/04,3312104,33.12-1,33.1,33,C,Manutenção e reparação de equipamentos eletrônicos e ópticos,33,"Manutenção, reparação e instalação de máquinas e equipamentos",PIA,covered,PIA (tabela 5548) — divisao 33
3313-9/01,3313901,33.13-9,33.1,33,C,Manutenção e reparação de máquinas e equipamentos elétricos,33,"Manutenção, reparação e instalação de máquinas e equipamentos",PIA,covered,PIA (tabela 5548) — divisao 33
