cnae_division,cnae_division_name,cnae_section,survey_classification_code,survey_classification_name,source_survey,profile_used,granularity_tier,percentile_band,percentile_lower,percentile_upper,n_empresas_na_faixa,receita_total_faixa_mil_reais,receita_media_empresa_faixa_mil_reais,po_total_faixa,po_medio_empresa_faixa,n_empresas_cnae_total,receita_total_cnae_mil_reais,po_total_cnae,data_quality_flag,mapping_ambiguity,base_year,generated_at,model_version
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.1.2,3.4.1.2 Artigos de vestuário e acessórios,PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,1883,2592872.1,1376.99,4482.5,2.38,7533,18520515.0,37354.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.1.2,3.4.1.2 Artigos de vestuário e acessórios,PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,3771,1852051.5,491.13,2614.8,0.69,7533,18520515.0,37354.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.1.3,3.4.1.3 Calçados e artigos de viagem,PAC,comercio_varejista,medium,top_0_to_1pct,0.0,0.01,9,3321563.85,369062.65,3100.2,344.47,957,17481915.0,14763.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.1.3,3.4.1.3 Calçados e artigos de viagem,PAC,comercio_varejista,medium,top_1_to_2pct,0.01,0.02,9,1398553.2,155394.8,1328.7,147.63,957,17481915.0,14763.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.1.3,3.4.1.3 Calçados e artigos de viagem,PAC,comercio_varejista,medium,top_2_to_5pct,0.02,0.05,28,2447468.1,87409.575,2362.1,84.36,957,17481915.0,14763.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.1.3,3.4.1.3 Calçados e artigos de viagem,PAC,comercio_varejista,medium,top_5_to_10pct,0.05,0.1,47,2447468.1,52073.789,2066.8,43.97,957,17481915.0,14763.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.1.3,3.4.1.3 Calçados e artigos de viagem,PAC,comercio_varejista,medium,top_10_to_20pct,0.1,0.2,95,2622287.25,27603.024,2288.3,24.09,957,17481915.0,14763.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.1.3,3.4.1.3 Calçados e artigos de viagem,PAC,comercio_varejista,medium,top_20_to_50pct,0.2,0.5,287,3496383.0,12182.519,2583.5,9.0,957,17481915.0,14763.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.1.3,3.4.1.3 Calçados e artigos de viagem,PAC,comercio_varejista,medium,top_50_to_100pct,0.5,1.0,482,1748191.5,3626.953,1033.4,2.14,957,17481915.0,14763.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_0_to_0.5pct,0.0,0.005,72,80603469.98,1119492.639,34187.2,474.82,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_0.5_to_1pct,0.005,0.01,72,29310352.72,407088.232,15954.1,221.58,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_1_to_2pct,0.01,0.02,145,36637940.9,252675.454,20512.3,141.46,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_2_to_3pct,0.02,0.03,145,25646558.63,176872.818,15954.1,110.03,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_3_to_5pct,0.03,0.05,291,32974146.81,113313.219,20512.3,70.49,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_5_to_7.5pct,0.05,0.075,364,25646558.63,70457.579,18233.2,50.09,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_7.5_to_10pct,0.075,0.1,364,21982764.54,60392.21,15954.0,43.83,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_10_to_15pct,0.1,0.15,728,29310352.72,40261.474,20512.3,28.18,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_15_to_25pct,0.15,0.25,1457,32974146.81,22631.535,25070.6,17.21,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_25_to_50pct,0.25,0.5,3644,32974146.81,9048.888,25070.7,6.88,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.2,"3.4.2 Produtos farmacêuticos, médicos, ortopédicos, odontológicos e veterinários",PAC,comercio_atacadista,full,top_50_to_100pct,0.5,1.0,7295,18318970.45,2511.168,15954.1,2.19,14577,366379409.0,227915.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,9,2447113.37,271901.486,3733.5,414.83,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,9,1129436.94,125492.993,1493.4,165.93,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,19,1505915.92,79258.733,2240.1,117.9,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,19,1129436.94,59444.049,1742.3,91.7,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,38,1505915.92,39629.366,2240.1,58.95,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,48,1505915.92,31373.248,1991.2,41.48,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,48,1129436.94,23529.936,1493.4,31.11,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,96,1694155.41,17647.452,2489.0,25.93,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,193,2258873.88,11704.01,2737.9,14.19,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,484,2635352.86,5444.944,2986.8,6.17,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.3,"3.4.3 Artigos de escritório e de papelaria; papel. papelão e seus artefatos; livros, jornais e outras publicações",PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,976,1882394.9,1928.683,1742.3,1.79,1939,18823949.0,24890.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,64,9574319.04,149598.735,13748.5,214.82,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,64,4418916.48,69045.57,5499.4,85.93,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,129,5891888.64,45673.555,8249.1,63.95,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,129,4418916.48,34255.167,6416.0,49.74,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,259,5891888.64,22748.605,8249.1,31.85,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,324,5891888.64,18184.841,7332.6,22.63,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,324,4418916.48,13638.631,5499.4,16.97,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,649,6628374.72,10213.212,9165.7,14.12,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,1298,8837832.96,6808.808,10082.3,7.77,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_25_to_50pct,0.25,0.5,3246,10310805.12,3176.465,10998.8,3.39,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.4.4,3.4.4 Outros equipamentos e artigos de uso pessoal e doméstico,PAC,comercio_varejista,full,top_50_to_100pct,0.5,1.0,6500,7364860.8,1133.056,6416.0,0.99,12986,73648608.0,91657.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_0_to_0.5pct,0.0,0.005,10,183182229.12,18318222.912,8199.3,819.93,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_0.5_to_1pct,0.005,0.01,10,66611719.68,6661171.968,3826.3,382.63,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_1_to_2pct,0.01,0.02,20,83264649.6,4163232.48,4919.6,245.98,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_2_to_3pct,0.02,0.03,20,58285254.72,2914262.736,3826.3,191.32,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_3_to_5pct,0.03,0.05,41,74938184.64,1827760.601,4919.6,119.99,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_5_to_7.5pct,0.05,0.075,51,58285254.72,1142848.132,4373.0,85.74,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_7.5_to_10pct,0.075,0.1,51,49958789.76,979584.113,3826.3,75.03,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_10_to_15pct,0.1,0.15,103,66611719.68,646715.725,4919.6,47.76,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_15_to_25pct,0.15,0.25,207,74938184.64,362020.216,6012.8,29.05,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_25_to_50pct,0.25,0.5,519,74938184.64,144389.566,6012.8,11.59,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.1,3.5.1 Combustíveis e lubrificantes,PAC,comercio_atacadista,full,top_50_to_100pct,0.5,1.0,1047,41632324.8,39763.443,3826.3,3.65,2079,832646496.0,54662.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.2,"3.5.2 Madeira, ferragens, ferramentas, material elétrico e material de construção",PAC,comercio_varejista,full,top_0_to_0.5pct,0.0,0.005,78,14492896.08,185806.36,21578.1,276.64,15799,111483816.0,143854.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.2,"3.5.2 Madeira, ferragens, ferramentas, material elétrico e material de construção",PAC,comercio_varejista,full,top_0.5_to_1pct,0.005,0.01,78,6689028.96,85756.782,8631.2,110.66,15799,111483816.0,143854.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.2,"3.5.2 Madeira, ferragens, ferramentas, material elétrico e material de construção",PAC,comercio_varejista,full,top_1_to_2pct,0.01,0.02,157,8918705.28,56807.04,12946.9,82.46,15799,111483816.0,143854.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.2,"3.5.2 Madeira, ferragens, ferramentas, material elétrico e material de construção",PAC,comercio_varejista,full,top_2_to_3pct,0.02,0.03,157,6689028.96,42605.28,10069.8,64.14,15799,111483816.0,143854.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.2,"3.5.2 Madeira, ferragens, ferramentas, material elétrico e material de construção",PAC,comercio_varejista,full,top_3_to_5pct,0.03,0.05,315,8918705.28,28313.35,12946.9,41.1,15799,111483816.0,143854.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.2,"3.5.2 Madeira, ferragens, ferramentas, material elétrico e material de construção",PAC,comercio_varejista,full,top_5_to_7.5pct,0.05,0.075,394,8918705.28,22636.308,11508.3,29.21,15799,111483816.0,143854.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.2,"3.5.2 Madeira, ferragens, ferramentas, material elétrico e material de construção",PAC,comercio_varejista,full,top_7.5_to_10pct,0.075,0.1,394,6689028.96,16977.231,8631.2,21.91,15799,111483816.0,143854.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.2,"3.5.2 Madeira, ferragens, ferramentas, material elétrico e material de construção",PAC,comercio_varejista,full,top_10_to_15pct,0.1,0.15,789,10033543.44,12716.785,14385.4,18.23,15799,111483816.0,143854.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
46,"Comércio por atacado, exceto veículos automotores e motocicletas",G,PAC_3.5.2,"3.5.2 Madeira, ferragens, ferramentas, material elétrico e material de construção",PAC,comercio_varejista,full,top_15_to_25pct,0.15,0.25,1579,13378057.92,8472.488,15823.9,10.02,15799,111483816.0,143854.0,ok,False,2023,2026-05-22T21:51:03Z,1.2.0
