cnpj,razao_social,sigla_uf,cnae_secao,archetype,headcount,receita_point_brl,receita_pia_brl,convergencia_pct,confidence
55730212000116,COMERCIAL ADETRIL LTDA,SP,G,standard,5,9661273.740164658,8907325.95,7.8038135595960165,alta
07069853000129,OLIVEIRA & SILVA EQUIPAMENTOS INDUSTRIAIS LTDA,SP,C,standard,18,9655404.172363808,11142714.24,15.403913094526345,alta
10313157000120,GRID MOTORS PECAS E ACESSORIOS PARA MOTOS LTDA,SP,G,standard,11,9648462.249452092,7872496.720000001,18.4067210249275,alta
49714918000191,ROCHESTER INDUSTRIA E COMERCIO TEXTIL LTDA,SP,C,standard,32,9638585.65305025,9416280.96,2.3064036680516242,baixa
01226623000140,M B BUGIGANGAS COMERCIO DE UTILIDADES DOMESTICAS LTDA,SP,G,standard,5,9635264.737061294,8907325.95,7.554943293476253,baixa
04022407000170,ASPEM - USINAGEM E FERRAMENTARIA LTDA,SP,C,standard,19,9618654.859298961,8543397.5,11.178874541479592,alta
08261814000191,CONDUTIVA TECNOLOGIA LTDA,SP,C,standard,20,9592122.697727002,10061411.2,4.892436398714979,alta
62314935000108,POLYVIG TECNOSELO LTDA,SP,C,standard,26,9591543.620833486,9956426.74,3.804216855918404,alta
53846051000103,GISAMAR USINAGEM LTDA,SP,C,standard,47,9589451.116213113,11509022.07,20.017526869097054,alta
48612352000124,BASS EQUIPAMENTOS LTDA,SP,C,standard,15,9577909.956917185,9888710.25,3.2449698784060304,alta
13076584000120,J G LOG TRANSPORTES LTDA,SP,H,standard,36,9559659.513225257,7732240.92,19.115938080191302,alta
14106879000165,H2RS COMERCIAL E SERVICOS LTDA,SP,H,standard,36,9551647.33913981,7732240.92,19.048090392579965,alta
19515660000133,PG TINTAS SERIGRAFICAS LTDA,SP,C,standard,10,9548620.080528466,11032125.2,15.536329929983234,alta
13756462000185,TEC COR INDUSTRIA DE TINTAS LTDA,SP,C,standard,10,9548620.080528466,11032125.2,15.536329929983234,alta
12606484000104,MACAN COMERCIO DE PRODUTOS DE HIGIENE E UTILIDADES PARA O LAR LTDA,RJ,G,standard,5,9530322.663082572,8907325.95,6.536994969707194,baixa
12606484000104,MACAN COMERCIO DE PRODUTOS DE HIGIENE E UTILIDADES PARA O LAR LTDA,RJ,G,standard,5,9530322.663082572,8907325.95,6.536994969707194,baixa
02925523000174,P.Q.A QUIMICA LTDA,SP,C,standard,11,9530085.687177157,11777628.940000001,23.583662588122795,alta
52494010000124,INDUSTRIA E COMERCIO TEXTIL WLAMAR LTDA,SP,C,family_mature_sweet_spot,41,9523293.467483692,11809976.610000001,24.011474080095866,alta
53157671000127,CVT COMERCIO E SERVICOS AUTOMOTIVOS LTDA,RJ,G,standard,13,9510959.478927184,9303859.76,2.1774850306747866,alta
51318936000104,V MENDES CORTES LAVAGEM E CONSERVACAO LTDA,RJ,G,standard,13,9510959.478927184,9303859.76,2.1774850306747866,alta
00013609000103,DERIG INDUSTRIA E COMERCIO DE MATERIAIS MEDICO - ODONTOLOGICOS LTDA,SP,C,family_mature_sweet_spot,30,9499688.487686947,11774308.8,23.94415685589386,alta
01111391000184,PAO DE QUEIJO ARTE MINEIRA LTDA,SP,C,standard,30,9492901.07040641,7544632.5,20.52342646317077,alta
65599979000101,INDUSTRIA E COMERCIO DE CALCADOS TOSCAFER LTDA,SP,C,labor_intensive_midcap,53,9492800.701140005,7356533.56,22.504076598631823,alta
46510792000145,RAMOS DIGITAL HUB LTDA,SP,J,partnership_heavy_services,23,9484930.34748547,9743290.13,2.7238975200595372,alta
57961310000190,POLE SCOLA CONFECCOES LTDA,SP,C,family_mature_sweet_spot,46,9475264.965649692,8994513.86,5.0737484111794355,alta
28940217000109,DM CAR SERVICOS ESPECIALIZADOS  LTDA,SP,G,standard,10,9462946.75533322,7156815.2,24.370120798085523,alta
09533031000182,JUNTAS AMF INDUSTRIA E COMERCIO DE PECAS LTDA,SP,C,standard,15,9444385.582416413,9888710.25,4.704643448810812,alta
37953671000187,GUIZO PRODUCAO DE CONTEUDO LTDA,SP,J,standard,20,9438944.040246917,9201101.8,2.5197971217201367,alta
45665304000106,TORRETELLI INDUSTRIA E COMERCIO DE PECAS LTDA,SP,C,family_mature_sweet_spot,21,9438910.753669411,11200821.87,18.666466526825022,alta
43837407000180,POLIART - SISTEMAS CONSTRUTIVOS E SERVICOS LTDA,SP,G,standard,5,9430113.883315032,8907325.95,5.543813571965622,baixa
28392065000149,"BMAK SERVICOS DE MANUTENCAO, LOGISTICA E ADMINISTRACAO LTDA",RJ,N,labor_intensive_midcap,52,9424482.446539095,7213976.12,23.454936003948394,alta
23632470000173,CRASVIA ENGENHARIA LTDA,SP,M,family_mature_sweet_spot,31,9411629.38305848,7270879.8100000005,22.74579125387112,alta
40632024000188,"RIVAS, LOGISTICA E TRANSPORTADORA LTDA",SP,H,standard,34,9385931.504954237,7302671.98,22.195554312905614,alta
13693708000117,NW SOFTWARE TECNOLOGIA DA INFORMACAO LTDA,SP,J,family_mature_sweet_spot,25,9385920.847838847,10590532.75,12.834243135968068,alta
28541482000106,MAISON PRESENTES EM GERAL COMERCIO IMPORTACAO E EXPORTACAO LTDA,RJ,G,standard,5,9365669.696142448,8907325.95,4.893870497389337,alta
08956901000163,GIACOMINI DE CAMPOS DOS GOYTACAZES ALUGUEL DE EQUIPAMENTOS LTDA,RJ,N,standard,20,9349870.694285884,7583708.6,18.88969539830389,alta
07435906000188,R. R. CORTEZ ALIMENTOS LTDA,SP,G,standard,5,9339532.718445756,8907325.95,4.627712986027017,baixa
57954810000102,INDUSTRIA DE TIJOLOS PARATEI LTDA,SP,C,family_mature_sweet_spot,37,9338220.53965761,10031947.639999999,7.42890037128878,alta
05557185000153,GSN DO BRASIL METALURGICA LTDA,SP,C,family_mature_sweet_spot,20,9337837.996838767,10061411.2,7.748830118986759,alta
03749855000108,R.A.M MARQUES COMERCIO DE PRODUTOS MEDICOS LTDA,RJ,G,standard,5,9327177.607347032,8907325.95,4.5013794635615705,baixa
05646038000150,AUTOCAR 258 INDUSTRIA E COMERCIO LTDA,RJ,G,standard,10,9325518.950026106,7156815.2,23.25558246836263,alta
58178393000108,RADIO A TRIBUNA DE SANTOS LIMITADA,SP,J,partnership_heavy_services,23,9321912.757756228,10581267.07,13.509612726164342,alta
07898161000193,MAXWELD COMERCIO E SERVICOS DE SOLDAGEM LTDA,SP,C,standard,14,9310775.556077318,9229462.9,0.8733177551921933,alta
51054110000177,PTZ CONSTRUCOES MECANICAS LTDA,SP,C,standard,22,9310056.427055044,11067552.32,18.87739249181852,alta
04756423000197,VICTORIA VEICULOS CATANDUVA LTDA,SP,G,standard,11,9304851.006168338,7872496.720000001,15.393629465090905,alta
07098329000186,OFICIO NATURAL INDUSTRIA E COMERCIO DE MOVEIS LTDA,SP,C,standard,38,9300579.688907037,9488470.8,2.0202086039547105,alta
48920649000157,GILBERTO CARLOS E CIA LTDA,SP,G,standard,5,9282288.551092265,8907325.95,4.039549072713791,alta
05866238000118,PLASPECA PLASTICOS INJETADOS LTDA,SP,C,standard,22,9274676.302024905,8424668.78,9.164821437911815,alta
51779756000111,WINVENT PHARMA LTDA,SP,C,standard,6,9271265.331441699,8077266.540000001,12.87848798148924,alta
01287116000116,GLACIWALL INDUSTRIA E COMERCIO LTDA,SP,C,family_mature_sweet_spot,45,9269280.944657307,8798980.95,5.073748411179431,alta
00329959000175,MAEBRAZ INDUSTRIAL LTDA,SP,C,family_mature_sweet_spot,34,9266524.516164187,8325675.54,10.153202255311628,alta
74355769000169,PURA - LINHA INDUSTRIA E COMERCIO DE RACOES E CEREAIS LTDA,SP,C,standard,9,9262001.931440938,8719083.450000001,5.86178328896626,alta
52554151000195,PREVI COMERCIO DE CARNES EM GERAL LTDA,SP,C,standard,16,9251915.32260043,9425837.44,1.8798498617331207,alta
27342600000194,A. C. COSTA TRANSPORTES LTDA,SP,H,standard,33,9251289.422269896,7087887.51,23.384869000661787,alta
07652139000169,LUCIANO AUGUSTO DE SORDI & CIA LTDA,SP,G,standard,11,9248839.475189911,7872496.720000001,14.881248170453834,alta
68878347000175,SAINT GERMAIN PANIFICADORA E CONFEITARIA LTDA,SP,C,family_mature_sweet_spot,44,9239917.901140578,11065461.0,19.757135489635424,alta
04305299000143,OPEN X TECNOLOGIA LTDA.,SP,J,partnership_heavy_services,11,9228519.036603536,7701732.279999999,16.544222865529846,baixa
35718314000109,MERCADO GUTI BONSUCESSO LTDA,RJ,G,standard,19,9226076.236761175,7227747.44,21.659573858699115,alta
09251895000101,ORION SERVICES TECHNOLOGIES LTDA,RJ,J,partnership_heavy_services,18,9222568.430335812,7625183.58,17.32039032729246,baixa
58343468000169,J NUNES FILHO & NUNES LTDA,SP,C,family_mature_sweet_spot,20,9221639.98219524,11482163.4,24.51324734178829,alta
11564298000189,MAGAZINE DINIZ LTDA,RJ,G,standard,19,9221441.909225455,7227747.44,21.620203096772666,alta
50551885000195,FLEXIPET COMERCIO DE PRODUTOS LTDA,SP,G,standard,5,9220170.077234695,8907325.95,3.3930407423517224,alta
03413363000147,BOULANGERIE DA TORRE LTDA.,SP,C,standard,44,9213681.65427221,11065461.0,20.09814768094527,alta
07151245000169,KAPELE COURO & MODA COMERCIO DE COMPONENTES PARA CALCADOS LTDA,SP,G,standard,5,9207135.239111502,8907325.95,3.256271156286767,alta
71681704000115,PANIFICADORA DUAS AVENIDAS DE PAULINIA LTDA,SP,C,family_mature_sweet_spot,39,9202257.231060425,9808022.25,6.582787285003657,alta
02822706000164,CARAVAN CONVINIENCIAS LTDA,SP,G,standard,19,9202155.550074,7227747.44,21.455930616801215,alta
03515754000172,INDUSTRIA E COMERCIO DE CALCADOS AGOSTINHO LTDA,SP,C,labor_intensive_midcap,55,9200467.090243274,7634138.6,17.024445333914656,alta
14784587000181,LOUV PALLETS LTDA,SP,C,family_mature_sweet_spot,31,9193387.709230524,9188348.540000001,0.05481297417124118,alta
12464138000120,M-FLEX RESINAS E BENEFICIAMENTO DE MATERIAIS PLASTICOS LTDA,SP,G,standard,5,9190049.596789462,8907325.95,3.0764104568949504,alta
15369748000133,"GM TENDAS GALPOES - ARMAZENAGENS LOGISTICAS, INDUSTRIAIS E EVENTOS LTDA",SP,N,standard,19,9188624.466490382,7204523.17,21.593017580880794,alta
18545933000120,SCANTECH OFFSHORE DO BRASIL COMERCIO E SERVICOS LTDA,RJ,C,family_mature_sweet_spot,33,9185062.057498587,7325726.100000001,20.24304186361642,alta
43613421000109,PELES LINCOLN LTDA,SP,C,standard,37,9180336.804772107,7412916.7,19.252235973013207,alta
15331055000151,AUTO VIACAO K&J LTDA,SP,H,labor_intensive_midcap,50,9176239.345477356,10739223.5,17.032948854946596,alta
34535116000147,EURONUTRY INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO LTDA,SP,C,standard,11,9168608.441261593,7480038.83,18.41685815333223,alta
11802621000105,AVILA PEREIRA COMERCIO DE AUTO PECAS LTDA,RJ,G,standard,10,9166088.6019526,7156815.2,21.92072855944874,alta
57103482000122,VENEZA COMERCIO E TRANSPORTE DE PRODUTOS DE HIGIENE PESSOAL LTDA,RJ,H,recent_startup,46,9161303.665039778,9880085.62,7.845847940868364,baixa
50223866000130,IRMAOS NAVARRO CIA LTDA,SP,C,standard,44,9157988.79723615,9552943.4,4.312678378499941,alta
59273813000106,ACERBI LORENZINI LTDA,SP,C,standard,14,9156923.794329017,9147140.520000001,0.1068401850747614,alta
27515335000107,F G COMERCIO E REFORMA DE EMBALAGENS E ARTEFATOS DE MADEIRAS LTDA,SP,G,standard,5,9156774.586107489,8907325.95,2.7241976283433793,alta
34767908000147,CGX TRANSPORTES LTDA,SP,H,standard,38,9153811.02055224,8161809.86,10.837029061720717,alta
64183585000105,COMPULASER GRAFICA E EDITORA LTDA,SP,C,standard,30,9152781.030816758,9926052.6,8.44848758622862,alta
73181646000196,SCIENTECH AMBIENTAL INDUSTRIA E COMERCIO LTDA,SP,C,standard,16,9150894.335352963,10453874.88,14.23883280580772,alta
02976533000139,AKIK LINGERIE LTDA,RJ,C,labor_intensive_midcap,65,9141364.133012047,8068251.100000001,11.739090768047761,alta
30069850000107,MAXPEL DISTRIBUIDORA DE INFORMATICA E PAPELARIA LTDA,RJ,G,standard,5,9140714.510517111,8907325.95,2.55328574422251,alta
01837045000188,DENTAL KARISMA PRODUTOS ODONTOLOGICOS LTDA,RJ,G,standard,5,9140301.87155315,8907325.95,2.5488865119239414,baixa
09057594000141,B.F.SCATENA MADEIRAS LTDA,SP,G,standard,6,9134942.945406476,10688791.14,17.009938692336117,alta
15291437000107,TRATORE DISTRIBUIDORA DE ALIMENTOS E BEBIDAS LTDA,RJ,G,standard,6,9129544.484723434,10688791.14,17.07912873293592,alta
56237432000175,R7 LOGISTICA TRANSPORTE E SERVICOS LTDA,SP,H,recent_startup,39,9126630.492958775,8376594.33,8.218105943233157,baixa
03235569000124,MERCADO NATANAEL LTDA,RJ,G,standard,18,9122580.579278192,6847339.68,24.940759684231985,alta
50454963000133,M. ALEXANDRE ALMEIDA LOPEZ LTDA,RJ,G,standard,20,9110601.346113188,7608155.2,16.49118525808584,baixa
03344937000172,MABIMASTER TRANSPORTES LTDA,SP,H,standard,33,9109874.695984995,7087887.51,22.195554312905617,alta
04143700000196,DIPLOMATA LOGISTICA E TRANSPORTES LTDA,SP,H,standard,47,9104053.008922717,10094870.09,10.883252548136543,alta
86948882000137,BAZAR O AMIGAO DE CASCADURA LTDA.,RJ,G,standard,18,9095191.923792578,6847339.68,24.714731284694576,alta
47759204000174,E MACIEL DE BARROS & CIA LTDA,SP,H,family_mature_sweet_spot,49,9089677.531717986,10524439.03,15.78451483317734,alta
48576528000130,DIESEL TEC - MANUTENCAO E SERVICOS LTDA,SP,G,standard,10,9087758.42083229,7156815.2,21.247739336973336,baixa
18357888000180,BAITZ SOLUTIONS LTDA,SP,J,standard,23,9086553.78977134,9743290.13,7.22756234567106,baixa
31146132000150,ANGEL FRATERNAIS PRESTACAO DE SERVICOS LTDA,SP,N,labor_intensive_midcap,83,9081705.488176612,7024299.13,22.654405175934524,alta
60225604000168,SEKAPISO METALURGICA LTDA,SP,C,standard,31,9066313.200327057,9653621.34,6.477915848437223,alta
11067718000111,JET MIX INDUSTRIA E COMERCIO DE ESQUADRIAS DE ALUMINIO LTDA,SP,C,family_mature_sweet_spot,48,9065262.873572115,9873530.399999999,8.916095845209512,alta
28442493000139,EXPRESSO BARAO E SANTA LUZIA LTDA,RJ,H,standard,46,9063158.630500156,9880085.62,9.013711695949429,alta
16403451000100,J A FERREIRA DOS REIS TRANSPORTES LTDA,SP,H,standard,34,9056631.683851816,7302671.98,19.366578713575887,alta
37286351000110,WEST PLANET AUTO PECAS LTDA,RJ,G,standard,10,9041266.222100172,7156815.2,20.84277772391971,alta
02420924000172,AUTO PECAS GUIGO LTDA,RJ,G,standard,10,9041266.222100172,7156815.2,20.84277772391971,alta
12460412000193,SJP CARGO LOGISTICA E TRANSPORTE LTDA,SP,H,family_mature_sweet_spot,37,9040302.114139097,7947025.39,12.09336491563932,alta
45512332000193,INDUSTRIA E COMERCIO PIONEIRO LTDA,SP,C,standard,30,9034333.830344658,11040873.0,22.210150823912965,alta
29532594000163,4 PS PROMOCOES E EVENTOS LTDA,SP,M,standard,46,9031700.687078733,10789047.46,19.45753998951082,alta
05158726000170,JS CIA. DA SOLDA LTDA,SP,C,standard,12,9024754.224601349,7910968.199999999,12.341455477703594,alta
07380737000126,J. C. MOVEIS & CIA LTDA,SP,C,family_mature_sweet_spot,35,9018484.589123482,8739381.0,3.0947947669621545,alta
43182716000160,EMBALET INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,SP,C,family_mature_sweet_spot,34,9013745.376237048,10077543.56,11.801955118096032,alta
40024461000119,BES ENGENHARIA E LOGISTICA LTDA,RJ,M,standard,31,9002486.970632553,7270879.8100000005,19.234764418780188,alta
02873864000143,VAGMAN USINAGEM DE PRECISAO LTDA,SP,C,standard,15,8990392.806216478,9888710.25,9.991971020024542,alta
59710996000171,VENTBRAS INDUSTRIA ELETROMETALURGICA LTDA,SP,C,family_mature_sweet_spot,20,8989438.813018486,10667449.399999999,18.666466526825026,alta
06133761000106,COMERCIAL FLEX BRASIL ALIMENTOS LTDA,RJ,G,standard,6,8983456.894082317,10688791.14,18.98305146920714,alta
03734706000175,MEGAPLASMA COMERCIAL LTDA,SP,C,family_mature_sweet_spot,24,8972512.711741384,9515616.48,6.052972959825552,alta
04842658000100,EPF TRANSPORTES LTDA,SP,H,standard,32,8970947.318564748,6873103.04,23.384869000661794,alta
50137127000125,COMERCIAL TL LTDA,SP,G,standard,6,8959570.090485746,10688791.14,19.30026811610672,baixa
39751885000104,PLANT CHOICE ALIMENTOS VEGETAIS LTDA,SP,C,standard,10,8957964.610384434,6800035.300000001,24.08950475069833,alta
01380027000110,DYNAMICA SERVICOS TECNICOS INDUSTRIAIS LTDA,RJ,C,family_mature_sweet_spot,20,8955721.223183198,9432681.4,5.325759533270431,alta
07420522000191,TRANSPORTES MAGNO LTDA,SP,H,standard,39,8955647.702168878,8376594.33,6.465789984443482,alta
36348616000103,RIDE CARGAS E ENCOMENDAS LTDA,SP,H,standard,34,8952870.870824223,7302671.98,18.43206402319418,alta
31799878000162,TRANSPORTES J.P.G. LTDA,SP,H,standard,34,8952870.870824223,7302671.98,18.43206402319418,alta
52646023000171,FUSATI - INDUSTRIA COMERCIO E METALURGICA LTDA,SP,C,standard,18,8950196.25098238,10628114.22,18.747275724076463,alta
11176703000191,LUELUA CALCADOS LTDA,SP,C,standard,49,8948597.847284475,9049993.26,1.1330871545008998,alta
26335842000198,DISTRIBUIDORA DE FRUTAS POMODORO LTDA,RJ,G,standard,5,8948330.496090649,8907325.95,0.4582368309771698,alta
27947827000163,CJA DISTRIBUIDORA DE ALIMENTOS LTDA,RJ,G,standard,5,8948330.496090649,8907325.95,0.4582368309771698,alta
20975469000153,W-TEC INDUSTRIA E COMERCIO DE PRODUTOS TECNICOS LTDA,SP,C,family_mature_sweet_spot,24,8922936.055606607,9190547.76,2.9991440342693276,alta
61619946000125,MENEPLAST EMBALAGENS E ARTEFATOS DE PLASTICOS LTDA,SP,C,family_mature_sweet_spot,21,8911823.81392718,10811099.46,21.311862596572887,alta
67125716000196,PLASTLAC INDUSTRIA E COMERCIO DE PLASTICOS LTDA,SP,C,standard,21,8911823.81392718,10811099.46,21.311862596572887,alta
54091541000100,MAR-TECNICA-MODELACAO E FERRAMENTARIA LTDA.,SP,C,standard,14,8911135.802945755,9147140.520000001,2.64842464836222,alta
11611310000169,AGRONEGOCIOS 2010 LTDA,RJ,G,standard,5,8901922.050067533,8907325.95,0.060704866904843904,alta
05349429000102,SORVETERIA BETT LTDA,SP,G,standard,5,8892448.241451552,8907325.95,0.1673072268117983,alta
15099447000137,L R MOVEIS E DISPLAYS LTDA,SP,C,standard,28,8892178.93269404,6991504.8,21.374672586780687,alta
05701921000103,ANGULO RETO PRODUTOS DE EMBALAGENS LTDA,SP,C,standard,36,8888140.997663807,10670340.24,20.051428558622476,alta
18587977000112,INDUSTRIA E COMERCIO DE MOVEIS CMP MIRASSOL LTDA,SP,C,standard,39,8880564.467743455,9738167.4,9.657076815010862,alta
56138134000128,J & J - DISTRIBUIDORA DE ALIMENTOS LTDA,SP,G,standard,6,8879648.383371823,10688791.14,20.37403598115449,baixa
61278529000166,METALURGICA FREMAR LTDA,SP,C,standard,21,8874449.89901678,10867424.82,22.457447432364518,alta
58818642000182,JODECLAN - FERRAMENTARIA COMERCIO E INDUSTRIA LTDA,SP,C,standard,23,8867289.116105797,9119132.46,2.840139084185009,alta
05767778000144,ENGENHARIA SOLUTIONS INFORMATICA LTDA,SP,J,standard,10,8853957.609988295,7001574.8,20.92152336372823,baixa
00192190000196,OFTALMOPHARMA INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,SP,C,standard,21,8851223.85942261,8242016.16,6.882751008201813,baixa
23793337000107,DANIELA A B CHIOSANE LTDA,SP,G,standard,5,8846674.932798242,8907325.95,0.6855798100696447,baixa
35576264000172,MEKNESS INDUSTRIAL ATACADO SOCIEDADE UNIPESSOAL LTDA,SP,C,standard,19,8846169.592807453,9781470.94,10.572952930418731,alta
14858967000113,INDUSTRIA DE ALIMENTOS CASA MINEIRA LTDA,SP,C,family_mature_sweet_spot,32,8841574.585460082,8047608.0,8.979922951345738,baixa
34879846000165,MX TRANSPORTES LTDA,SP,H,standard,32,8833817.887015752,6873103.04,22.195554312905614,alta
41034801000155,FORTALTOOLS DISTRIBUIDORA LTDA,SP,G,standard,5,8831022.981107788,8907325.95,0.8640331822875569,baixa
05250145000164,W.A CONTACT CENTER LTDA,RJ,N,labor_intensive_midcap,56,8828025.341499839,7768897.359999999,11.997337349281995,alta
15432301000161,PL TELEMARKETING E COBRANCA LTDA,RJ,N,labor_intensive_midcap,56,8828025.341499839,7768897.359999999,11.997337349281995,alta
12747729000105,RICEL LOGISTICA LTDA,SP,H,standard,33,8824826.10572728,7087887.51,19.682411584291877,alta
31785824000148,C & R PRESTADORA DE SERVICOS LTDA,SP,N,labor_intensive_midcap,63,8824269.403174069,8740009.53,0.9548651488786298,alta
01826810000164,QUINTAS DO MORUMBI PAES E DOCES LTDA,SP,C,family_mature_sweet_spot,42,8819921.632906916,10562485.5,19.757135489635424,alta
07856562000180,NIRRON LOGISTICS LTDA,SP,H,family_mature_sweet_spot,36,8812595.63997108,7732240.92,12.259211293786592,alta
55892222000158,PRECIOUS BUSINESS LTDA,RJ,G,recent_startup,5,8812146.582830716,8907325.95,1.0800928726574697,baixa
42583641000166,TRIDENTE INDUSTRIA E COMERCIO DE EQUIPAMENTOS LTDA,RJ,G,standard,5,8810663.201562002,8907325.95,1.09711092373682,baixa
48260263000166,MAC MONTAGENS E MANUTENCAO INDUSTRIAL LTDA,SP,C,standard,48,8806250.580549201,10655601.600000001,21.000436025924053,alta
31327835000184,J.A.X. COMERCIO DE HORTIFRUTIGRANJEIROS LTDA,RJ,G,standard,6,8803290.04656798,10688791.14,21.41814121150189,alta
00682011000107,QUEFIRA TRANSPORTADORA LTDA,SP,H,family_mature_sweet_spot,36,8802235.811098596,7732240.92,12.155944399370181,alta
05818917000111,PHT PHOENIX TRATAMENTO TERMICO LTDA.,SP,C,family_mature_sweet_spot,30,8794067.264245935,7346184.3,16.46431532463479,alta
00225205000175,BERCAMP TEXTIL LTDA,SP,C,family_mature_sweet_spot,48,8789898.335317735,9438067.68,7.374025500134926,alta
03825085000135,BRAFFIX TRANSFERS COMERCIAL SOROCABA LTDA,SP,C,family_mature_sweet_spot,31,8786216.854676157,10256921.02,16.73876469986182,alta
00314192000100,EASE ENGENHARIA LTDA,RJ,C,labor_intensive_midcap,51,8781232.89887959,6779481.510000001,22.79578974764461,alta
46023498000109,CACOS COMERCIO ATACADISTA DE SORVETES LTDA,RJ,G,standard,5,8781171.745608985,8907325.95,1.4366443117810228,alta
43246784000145,ENGOMAGEM TEXTIL WHITEHEAD LTDA,SP,C,standard,44,8780103.599126,8651562.040000001,1.4640095948161072,alta
